City,Latitude,Longitude
VANCOUVER,49.262638,-123.096
VANCOUVER,49.281292,-123.072629
VANCOUVER,49.248844,-123.104993
VANCOUVER,49.276605,-123.102299
VANCOUVER,49.262677,-123.141066
VANCOUVER,49.271281,-123.065738
VANCOUVER,49.232466,-123.139592
VANCOUVER,49.22408,-123.139929
VANCOUVER,49.266772,-123.138455
VANCOUVER,49.278981,-123.133325
VANCOUVER,49.276543,-123.087354
VANCOUVER,49.233771,-123.12088
VANCOUVER,49.267228,-123.136137
VANCOUVER,49.282763,-123.111922
VANCOUVER,49.270507,-123.100591
VANCOUVER,49.232041,-123.029267
VANCOUVER,49.248018,-123.071292
VANCOUVER,49.235789,-123.040751
VANCOUVER,49.232403,-123.032496
VANCOUVER,49.242251,-123.162497
VANCOUVER,49.242335,-123.170218
VANCOUVER,49.264093,-123.170073
VANCOUVER,49.2647,-123.106786
VANCOUVER,49.224215,-123.163984
VANCOUVER,49.261529,-123.126679
VANCOUVER,49.257814,-123.127037
VANCOUVER,49.247226,-123.1276
VANCOUVER,49.218185,-123.128809
VANCOUVER,49.284225,-123.06825
VANCOUVER,49.284665,-123.112855
VANCOUVER,49.257639,-123.166496
VANCOUVER,49.219535,-123.158542
VANCOUVER,49.26388,-123.212129
VANCOUVER,49.261187,-123.164778
VANCOUVER,49.276646,-123.065622
VANCOUVER,49.276714,-123.073338
VANCOUVER,49.237316,-123.155479
VANCOUVER,49.235592,-123.158509
VANCOUVER,49.264231,-123.121794
VANCOUVER,49.26846,-123.023565
VANCOUVER,49.213735,-123.14036
VANCOUVER,49.240133,-123.071061
VANCOUVER,49.232629,-123.071514
VANCOUVER,49.22908,-123.175831
VANCOUVER,49.251905,-123.139024
VANCOUVER,49.28188,-123.124968
VANCOUVER,49.29007,-123.137549
VANCOUVER,49.286911,-123.142346
VANCOUVER,49.275209,-123.114561
VANCOUVER,49.279839,-123.110537
VANCOUVER,49.27871,-123.112254
VANCOUVER,49.26336,-123.177838
VANCOUVER,49.250036,-123.178634
VANCOUVER,49.214803,-123.023636
VANCOUVER,49.247912,-123.023676
VANCOUVER,49.270289,-123.023569
VANCOUVER,49.243861,-123.056656
VANCOUVER,49.277669,-123.131347
VANCOUVER,49.259878,-123.096571
VANCOUVER,49.269475,-123.044219
VANCOUVER,49.232869,-123.09055
VANCOUVER,49.23306,-123.101517
VANCOUVER,49.263589,-123.138562
VANCOUVER,49.232015,-123.031251
VANCOUVER,49.254726,-123.023505
VANCOUVER,49.259628,-123.077527
VANCOUVER,49.26956,-123.065769
VANCOUVER,49.264471,-123.100924
VANCOUVER,49.262912,-123.100967
VANCOUVER,49.281155,-123.044034
VANCOUVER,49.211037,-123.072075
VANCOUVER,49.240211,-123.076367
VANCOUVER,49.225649,-123.10164
VANCOUVER,49.22464,-123.032269
VANCOUVER,49.25669,-123.089786
VANCOUVER,49.24187,-123.058123
VANCOUVER,49.241437,-123.127824
VANCOUVER,49.281139,-123.023506
VANCOUVER,49.226966,-123.13981
VANCOUVER,49.208097,-123.042257
VANCOUVER,49.207788,-123.038936
VANCOUVER,49.225442,-123.090711
VANCOUVER,49.218132,-123.077053
VANCOUVER,49.204907,-123.129669
VANCOUVER,49.284409,-123.121096
VANCOUVER,49.258194,-123.044284
VANCOUVER,49.208534,-123.140534
VANCOUVER,49.23354,-123.116194
VANCOUVER,49.281168,-123.056544
VANCOUVER,49.262326,-123.069794
VANCOUVER,49.235939,-123.042334
VANCOUVER,49.26558,-123.023589
VANCOUVER,49.232747,-123.065518
VANCOUVER,49.225279,-123.077324
VANCOUVER,49.292623,-123.133718
VANCOUVER,49.269078,-123.100707
VANCOUVER,49.249411,-123.139097
VANCOUVER,49.276971,-123.132435
VANCOUVER,49.269419,-123.033659
VANCOUVER,49.233947,-123.128076
VANCOUVER,49.281171,-123.031464
VANCOUVER,49.257053,-123.138793
VANCOUVER,49.234146,-123.035891
VANCOUVER,49.221948,-123.023697
VANCOUVER,49.232692,-123.077064
VANCOUVER,49.225169,-123.065763
VANCOUVER,49.258127,-123.033793
VANCOUVER,49.250108,-123.076032
VANCOUVER,49.210132,-123.117149
VANCOUVER,49.269586,-123.069675
VANCOUVER,49.269481,-123.056605
VANCOUVER,49.245143,-123.065173
VANCOUVER,49.269649,-123.077365
VANCOUVER,49.232292,-123.023538
VANCOUVER,49.269452,-123.027611
VANCOUVER,49.272815,-123.100019
VANCOUVER,49.258209,-123.023636
VANCOUVER,49.211079,-123.077129
VANCOUVER,49.277431,-123.030769
VANCOUVER,49.277471,-123.052013
VANCOUVER,49.277445,-123.03361
VANCOUVER,49.277473,-123.049365
VANCOUVER,49.208571,-123.143732
VANCOUVER,49.207762,-123.122797
VANCOUVER,49.294077,-123.137319
VANCOUVER,49.293185,-123.135968
VANCOUVER,49.256791,-123.111183
VANCOUVER,49.2666,-123.11081
VANCOUVER,49.263875,-123.11092
VANCOUVER,49.262521,-123.131416
VANCOUVER,49.259709,-123.131521
VANCOUVER,49.258796,-123.131553
VANCOUVER,49.266081,-123.131241
VANCOUVER,49.283791,-123.102162
VANCOUVER,49.271914,-123.135012
VANCOUVER,49.269394,-123.137751
VANCOUVER,49.268775,-123.138191
VANCOUVER,49.238132,-123.146395
VANCOUVER,49.219452,-123.14825
VANCOUVER,49.250625,-123.028522
VANCOUVER,49.217464,-123.023802
VANCOUVER,49.217415,-123.025078
VANCOUVER,49.255295,-123.152983
VANCOUVER,49.265582,-123.152874
VANCOUVER,49.235789,-123.034256
VANCOUVER,49.218925,-123.069695
VANCOUVER,49.240133,-123.071061
VANCOUVER,49.232629,-123.071514
VANCOUVER,49.216286,-123.071975
VANCOUVER,49.211963,-123.072046
VANCOUVER,49.259493,-123.117658
VANCOUVER,49.256945,-123.118128
VANCOUVER,49.256069,-123.118159
VANCOUVER,49.247998,-123.118497
VANCOUVER,49.245242,-123.118573
VANCOUVER,49.235451,-123.117805
VANCOUVER,49.226132,-123.118119
VANCOUVER,49.21509,-123.120121
VANCOUVER,49.264176,-123.117463
VANCOUVER,49.249035,-123.118414
VANCOUVER,49.271506,-123.104592
VANCOUVER,49.244359,-123.09689
VANCOUVER,49.238246,-123.035816
VANCOUVER,49.233819,-123.122378
VANCOUVER,49.261475,-123.174055
VANCOUVER,49.246126,-123.175731
VANCOUVER,49.270246,-123.173743
VANCOUVER,49.22741,-123.175873
VANCOUVER,49.268448,-123.173815
VANCOUVER,49.266723,-123.173899
VANCOUVER,49.250018,-123.175677
VANCOUVER,49.272657,-123.159694
VANCOUVER,49.261149,-123.160145
VANCOUVER,49.269125,-123.159823
VANCOUVER,49.271782,-123.159727
VANCOUVER,49.286513,-123.132053
VANCOUVER,49.291976,-123.140504
VANCOUVER,49.291082,-123.139129
VANCOUVER,49.291418,-123.129298
VANCOUVER,49.264126,-123.171241
VANCOUVER,49.27408,-123.130771
VANCOUVER,49.284569,-123.142724
VANCOUVER,49.279284,-123.137129
VANCOUVER,49.289487,-123.144272
VANCOUVER,49.28768,-123.142371
VANCOUVER,49.286911,-123.142346
VANCOUVER,49.274759,-123.131816
VANCOUVER,49.282365,-123.140722
VANCOUVER,49.290689,-123.146495
VANCOUVER,49.271597,-123.126866
VANCOUVER,49.240092,-123.066598
VANCOUVER,49.227625,-123.067033
VANCOUVER,49.225178,-123.067091
VANCOUVER,49.210264,-123.06779
VANCOUVER,49.274452,-123.117518
VANCOUVER,49.288354,-123.137076
VANCOUVER,49.260718,-123.133828
VANCOUVER,49.216675,-123.031151
VANCOUVER,49.264807,-123.215189
VANCOUVER,49.259388,-123.215368
VANCOUVER,49.257233,-123.178188
VANCOUVER,49.253732,-123.178558
VANCOUVER,49.238564,-123.178659
VANCOUVER,49.265928,-123.177789
VANCOUVER,49.216326,-123.07401
VANCOUVER,49.214598,-123.074037
VANCOUVER,49.211969,-123.074076
VANCOUVER,49.209533,-123.073999
VANCOUVER,49.223252,-123.023494
VANCOUVER,49.226376,-123.023523
VANCOUVER,49.225198,-123.023479
VANCOUVER,49.271201,-123.023561
VANCOUVER,49.274875,-123.023534
VANCOUVER,49.202607,-123.022936
VANCOUVER,49.240351,-123.023687
VANCOUVER,49.216618,-123.065971
VANCOUVER,49.224673,-123.035186
VANCOUVER,49.222365,-123.035279
VANCOUVER,49.285092,-123.1342
VANCOUVER,49.287206,-123.131009
VANCOUVER,49.28233,-123.138434
VANCOUVER,49.261827,-123.145828
VANCOUVER,49.25994,-123.145903
VANCOUVER,49.267152,-123.145644
VANCOUVER,49.283888,-123.130197
VANCOUVER,49.282527,-123.132325
VANCOUVER,49.224663,-123.033692
VANCOUVER,49.250095,-123.11536
VANCOUVER,49.247959,-123.115236
VANCOUVER,49.24323,-123.117922
VANCOUVER,49.242176,-123.118498
VANCOUVER,49.239063,-123.116747
VANCOUVER,49.234467,-123.116043
VANCOUVER,49.232534,-123.11607
VANCOUVER,49.206071,-123.117291
VANCOUVER,49.268134,-123.115019
VANCOUVER,49.263647,-123.19697
VANCOUVER,49.25907,-123.197116
VANCOUVER,49.258118,-123.197165
VANCOUVER,49.280107,-123.084839
VANCOUVER,49.276493,-123.084998
VANCOUVER,49.291811,-123.128641
VANCOUVER,49.285932,-123.137571
VANCOUVER,49.279624,-123.044085
VANCOUVER,49.228194,-123.173603
VANCOUVER,49.242334,-123.173002
VANCOUVER,49.236612,-123.173052
VANCOUVER,49.260635,-123.091091
VANCOUVER,49.263439,-123.091046
VANCOUVER,49.248665,-123.092139
VANCOUVER,49.280492,-123.104378
VANCOUVER,49.250791,-123.136636
VANCOUVER,49.22688,-123.137452
VANCOUVER,49.220761,-123.137692
VANCOUVER,49.213113,-123.137651
VANCOUVER,49.208593,-123.13774
VANCOUVER,49.249357,-123.136705
VANCOUVER,49.26755,-123.030991
VANCOUVER,49.266628,-123.030998
VANCOUVER,49.281088,-123.031476
VANCOUVER,49.281228,-123.031485
VANCOUVER,49.234623,-123.036889
VANCOUVER,49.251899,-123.150854
VANCOUVER,49.220122,-123.03239
VANCOUVER,49.273038,-123.069582
VANCOUVER,49.273053,-123.069582
VANCOUVER,49.273247,-123.037634
VANCOUVER,49.273275,-123.054684
VANCOUVER,49.273264,-123.04686
VANCOUVER,49.273283,-123.056581
VANCOUVER,49.273012,-123.065693
VANCOUVER,49.273046,-123.073434
VANCOUVER,49.266251,-123.120538
VANCOUVER,49.225434,-123.089402
VANCOUVER,49.208346,-123.089265
VANCOUVER,49.293406,-123.138362
VANCOUVER,49.227001,-123.141634
VANCOUVER,49.224113,-123.141757
VANCOUVER,49.278416,-123.111703
VANCOUVER,49.238892,-123.055442
VANCOUVER,49.237393,-123.055482
VANCOUVER,49.235866,-123.055494
VANCOUVER,49.233859,-123.055528
VANCOUVER,49.231787,-123.05522
VANCOUVER,49.230867,-123.055203
VANCOUVER,49.225748,-123.056083
VANCOUVER,49.258656,-123.077552
VANCOUVER,49.254433,-123.077898
VANCOUVER,49.253524,-123.077932
VANCOUVER,49.251711,-123.077991
VANCOUVER,49.282258,-123.077086
VANCOUVER,49.270564,-123.077353
VANCOUVER,49.239003,-123.035103
VANCOUVER,49.268561,-123.181736
VANCOUVER,49.265177,-123.181828
VANCOUVER,49.250047,-123.181839
VANCOUVER,49.279286,-123.102155
VANCOUVER,49.26215,-123.109491
VANCOUVER,49.260337,-123.109558
VANCOUVER,49.270302,-123.109404
VANCOUVER,49.26745,-123.109445
VANCOUVER,49.265645,-123.109461
VANCOUVER,49.264753,-123.109464
VANCOUVER,49.248956,-123.11001
VANCOUVER,49.260447,-123.069828
VANCOUVER,49.2687,-123.069673
VANCOUVER,49.267792,-123.069678
VANCOUVER,49.262926,-123.069784
VANCOUVER,49.273951,-123.069559
VANCOUVER,49.250311,-123.06797
VANCOUVER,49.236727,-123.068619
VANCOUVER,49.285856,-123.135376
VANCOUVER,49.241916,-123.142356
VANCOUVER,49.269749,-123.110788
VANCOUVER,49.274059,-123.116102
VANCOUVER,49.252289,-123.056596
VANCOUVER,49.210051,-123.027682
VANCOUVER,49.208553,-123.142154
VANCOUVER,49.272531,-123.151417
VANCOUVER,49.272694,-123.162103
VANCOUVER,49.270511,-123.071561
VANCOUVER,49.276683,-123.071416
VANCOUVER,49.263699,-123.200081
VANCOUVER,49.233034,-123.100002
VANCOUVER,49.20906,-123.080791
VANCOUVER,49.269014,-123.112326
VANCOUVER,49.237472,-123.032577
VANCOUVER,49.235852,-123.028877
VANCOUVER,49.26266,-123.193942
VANCOUVER,49.258069,-123.194126
VANCOUVER,49.252892,-123.193593
VANCOUVER,49.245254,-123.193652
VANCOUVER,49.232709,-123.078412
VANCOUVER,49.242052,-123.149436
VANCOUVER,49.262787,-123.14818
VANCOUVER,49.234485,-123.149229
VANCOUVER,49.227092,-123.149489
VANCOUVER,49.265503,-123.148074
VANCOUVER,49.264674,-123.148095
VANCOUVER,49.249673,-123.148797
VANCOUVER,49.273126,-123.119925
VANCOUVER,49.224764,-123.048777
VANCOUVER,49.287572,-123.141361
VANCOUVER,49.246482,-123.139173
VANCOUVER,49.271694,-123.202684
VANCOUVER,49.223515,-123.139947
VANCOUVER,49.22843,-123.036468
VANCOUVER,49.220145,-123.036825
VANCOUVER,49.275703,-123.127169
VANCOUVER,49.209103,-123.064377
VANCOUVER,49.250394,-123.073312
VANCOUVER,49.272165,-123.183505
VANCOUVER,49.26345,-123.183815
VANCOUVER,49.254683,-123.185141
VANCOUVER,49.253762,-123.185165
VANCOUVER,49.252857,-123.185172
VANCOUVER,49.251944,-123.185175
VANCOUVER,49.249021,-123.185201
VANCOUVER,49.243323,-123.185245
VANCOUVER,49.239518,-123.185246
VANCOUVER,49.238574,-123.185249
VANCOUVER,49.269494,-123.183602
VANCOUVER,49.2357,-123.185302
VANCOUVER,49.265209,-123.183753
VANCOUVER,49.250062,-123.185196
VANCOUVER,49.28311,-123.095329
VANCOUVER,49.286089,-123.121124
VANCOUVER,49.277231,-123.102133
VANCOUVER,49.261517,-123.089152
VANCOUVER,49.261443,-123.081407
VANCOUVER,49.261934,-123.096061
VANCOUVER,49.261514,-123.093017
VANCOUVER,49.261543,-123.093016
VANCOUVER,49.261382,-123.065928
VANCOUVER,49.261455,-123.08333
VANCOUVER,49.26062,-123.089171
VANCOUVER,49.260227,-123.056622
VANCOUVER,49.260602,-123.087194
VANCOUVER,49.260106,-123.028512
VANCOUVER,49.258754,-123.049549
VANCOUVER,49.259246,-123.095697
VANCOUVER,49.258611,-123.062114
VANCOUVER,49.259369,-123.105057
VANCOUVER,49.258649,-123.065965
VANCOUVER,49.257845,-123.081474
VANCOUVER,49.257234,-123.047018
VANCOUVER,49.25833,-123.09641
VANCOUVER,49.257222,-123.044314
VANCOUVER,49.257235,-123.033787
VANCOUVER,49.258359,-123.098374
VANCOUVER,49.25633,-123.047028
VANCOUVER,49.256369,-123.039079
VANCOUVER,49.256816,-123.066008
VANCOUVER,49.256404,-123.089186
VANCOUVER,49.256545,-123.098439
VANCOUVER,49.256331,-123.083613
VANCOUVER,49.255708,-123.104987
VANCOUVER,49.254411,-123.044346
VANCOUVER,49.253488,-123.056592
VANCOUVER,49.254662,-123.105029
VANCOUVER,49.254515,-123.083675
VANCOUVER,49.253492,-123.076
VANCOUVER,49.253686,-123.087567
VANCOUVER,49.253183,-123.044356
VANCOUVER,49.254149,-123.066101
VANCOUVER,49.25315,-123.036578
VANCOUVER,49.253621,-123.083729
VANCOUVER,49.269511,-123.054681
VANCOUVER,49.270163,-123.104627
VANCOUVER,49.252335,-123.039096
VANCOUVER,49.252708,-123.100937
VANCOUVER,49.25234,-123.041613
VANCOUVER,49.251639,-123.071977
VANCOUVER,49.251936,-123.100937
VANCOUVER,49.251525,-123.056597
VANCOUVER,49.251481,-123.033862
VANCOUVER,49.251602,-123.069403
VANCOUVER,49.251827,-123.083798
VANCOUVER,49.250378,-123.072413
VANCOUVER,49.251008,-123.090078
VANCOUVER,49.250866,-123.079949
VANCOUVER,49.250635,-123.047073
VANCOUVER,49.250654,-123.052233
VANCOUVER,49.250604,-123.036601
VANCOUVER,49.250092,-123.090117
VANCOUVER,49.249916,-123.104968
VANCOUVER,49.250071,-123.087739
VANCOUVER,49.249686,-123.044405
VANCOUVER,49.249687,-123.028527
VANCOUVER,49.249185,-123.09014
VANCOUVER,49.247501,-123.076121
VANCOUVER,49.247981,-123.101117
VANCOUVER,49.246234,-123.033843
VANCOUVER,49.246758,-123.065122
VANCOUVER,49.245411,-123.07627
VANCOUVER,49.24564,-123.096871
VANCOUVER,49.244464,-123.024968
VANCOUVER,49.24453,-123.03913
VANCOUVER,49.244494,-123.029942
VANCOUVER,49.244924,-123.062811
VANCOUVER,49.244478,-123.028549
VANCOUVER,49.244541,-123.040589
VANCOUVER,49.268482,-123.044234
VANCOUVER,49.268466,-123.033697
VANCOUVER,49.268669,-123.065784
VANCOUVER,49.243531,-123.090305
VANCOUVER,49.24334,-123.103975
VANCOUVER,49.242826,-123.065268
VANCOUVER,49.241679,-123.07633
VANCOUVER,49.241993,-123.101422
VANCOUVER,49.240174,-123.072216
VANCOUVER,49.240239,-123.080155
VANCOUVER,49.240242,-123.081244
VANCOUVER,49.239791,-123.054406
VANCOUVER,49.240531,-123.103418
VANCOUVER,49.240484,-123.100112
VANCOUVER,49.238318,-123.090395
VANCOUVER,49.239058,-123.101563
VANCOUVER,49.238154,-123.101592
VANCOUVER,49.23805,-123.096999
VANCOUVER,49.236917,-123.062106
VANCOUVER,49.236489,-123.084726
VANCOUVER,49.234823,-123.079738
VANCOUVER,49.234876,-123.0588
VANCOUVER,49.234917,-123.0655
VANCOUVER,49.267569,-123.054703
VANCOUVER,49.26764,-123.056663
VANCOUVER,49.267759,-123.065803
VANCOUVER,49.233848,-123.051673
VANCOUVER,49.232932,-123.040245
VANCOUVER,49.23294,-123.04025
VANCOUVER,49.232731,-123.075681
VANCOUVER,49.232937,-123.041711
VANCOUVER,49.232933,-123.038779
VANCOUVER,49.233113,-123.037414
VANCOUVER,49.232936,-123.094559
VANCOUVER,49.23284,-123.084835
VANCOUVER,49.231708,-123.101446
VANCOUVER,49.231175,-123.101435
VANCOUVER,49.231098,-123.097314
VANCOUVER,49.231247,-123.06554
VANCOUVER,49.229265,-123.037396
VANCOUVER,49.229001,-123.075796
VANCOUVER,49.229406,-123.059077
VANCOUVER,49.229327,-123.050091
VANCOUVER,49.22934,-123.051593
VANCOUVER,49.22849,-123.059063
VANCOUVER,49.228564,-123.065613
VANCOUVER,49.227565,-123.054643
VANCOUVER,49.226404,-123.032195
VANCOUVER,49.227305,-123.085197
VANCOUVER,49.225933,-123.054685
VANCOUVER,49.226163,-123.080045
VANCOUVER,49.225898,-123.047723
VANCOUVER,49.226646,-123.099531
VANCOUVER,49.225247,-123.032244
VANCOUVER,49.225479,-123.091985
VANCOUVER,49.222245,-123.026152
VANCOUVER,49.224754,-123.047213
VANCOUVER,49.225375,-123.082822
VANCOUVER,49.224733,-123.044154
VANCOUVER,49.225624,-123.099546
VANCOUVER,49.224789,-123.052386
VANCOUVER,49.267312,-123.100756
VANCOUVER,49.267375,-123.104719
VANCOUVER,49.266666,-123.04427
VANCOUVER,49.267287,-123.09878
VANCOUVER,49.266954,-123.07857
VANCOUVER,49.26685,-123.06582
VANCOUVER,49.22387,-123.041092
VANCOUVER,49.223211,-123.054786
VANCOUVER,49.223464,-123.082882
VANCOUVER,49.223175,-123.044243
VANCOUVER,49.223615,-123.094158
VANCOUVER,49.222717,-123.090841
VANCOUVER,49.22206,-123.041181
VANCOUVER,49.221835,-123.080177
VANCOUVER,49.221305,-123.059371
VANCOUVER,49.221906,-123.099669
VANCOUVER,49.220208,-123.048024
VANCOUVER,49.220188,-123.044412
VANCOUVER,49.22016,-123.039345
VANCOUVER,49.220183,-123.050586
VANCOUVER,49.219962,-123.090903
VANCOUVER,49.220148,-123.101824
VANCOUVER,49.219913,-123.087751
VANCOUVER,49.219116,-123.090919
VANCOUVER,49.218119,-123.074
VANCOUVER,49.217607,-123.10192
VANCOUVER,49.217366,-123.087838
VANCOUVER,49.216817,-123.10618
VANCOUVER,49.216818,-123.106223
VANCOUVER,49.216657,-123.097784
VANCOUVER,49.265924,-123.061938
VANCOUVER,49.265818,-123.056585
VANCOUVER,49.266496,-123.104753
VANCOUVER,49.266463,-123.102822
VANCOUVER,49.266364,-123.098817
VANCOUVER,49.215706,-123.094214
VANCOUVER,49.214816,-123.091047
VANCOUVER,49.215001,-123.102023
VANCOUVER,49.21467,-123.083156
VANCOUVER,49.214502,-123.066021
VANCOUVER,49.213715,-123.102074
VANCOUVER,49.212958,-123.088153
VANCOUVER,49.213432,-123.097883
VANCOUVER,49.212868,-123.083159
VANCOUVER,49.211787,-123.102182
VANCOUVER,49.264749,-123.044314
VANCOUVER,49.265048,-123.065851
VANCOUVER,49.264251,-123.07941
VANCOUVER,49.264674,-123.10482
VANCOUVER,49.264316,-123.087144
VANCOUVER,49.263816,-123.033756
VANCOUVER,49.26415,-123.065867
VANCOUVER,49.263065,-123.056571
VANCOUVER,49.263766,-123.104855
VANCOUVER,49.263732,-123.102931
VANCOUVER,49.262933,-123.044329
VANCOUVER,49.263455,-123.092984
VANCOUVER,49.263241,-123.065886
VANCOUVER,49.262911,-123.036521
VANCOUVER,49.262297,-123.066838
VANCOUVER,49.262376,-123.075584
VANCOUVER,49.262006,-123.053006
VANCOUVER,49.262441,-123.083321
VANCOUVER,49.282177,-123.093384
VANCOUVER,49.278277,-123.044098
VANCOUVER,49.278278,-123.04934
VANCOUVER,49.281092,-123.087162
VANCOUVER,49.207235,-123.102418
VANCOUVER,49.248569,-123.082663
VANCOUVER,49.248563,-123.081908
VANCOUVER,49.248741,-123.098894
VANCOUVER,49.248592,-123.085847
VANCOUVER,49.248686,-123.094061
VANCOUVER,49.248578,-123.083892
VANCOUVER,49.280233,-123.057847
VANCOUVER,49.280229,-123.051983
VANCOUVER,49.280206,-123.044078
VANCOUVER,49.280239,-123.063656
VANCOUVER,49.280211,-123.02833
VANCOUVER,49.280199,-123.031991
VANCOUVER,49.241182,-123.045389
VANCOUVER,49.243075,-123.043582
VANCOUVER,49.238282,-123.154893
VANCOUVER,49.233602,-123.155027
VANCOUVER,49.230857,-123.155138
VANCOUVER,49.2127,-123.055117
VANCOUVER,49.244781,-123.165486
VANCOUVER,49.23656,-123.16412
VANCOUVER,49.287632,-123.056498
VANCOUVER,49.287541,-123.060753
VANCOUVER,49.243273,-123.050859
VANCOUVER,49.236702,-123.046693
VANCOUVER,49.242265,-123.041599
VANCOUVER,49.279631,-123.056552
VANCOUVER,49.26882,-123.140806
VANCOUVER,49.267107,-123.140907
VANCOUVER,49.279428,-123.074119
VANCOUVER,49.282068,-123.05458
VANCOUVER,49.282066,-123.051968
VANCOUVER,49.282057,-123.043983
VANCOUVER,49.282084,-123.059759
VANCOUVER,49.282132,-123.06556
VANCOUVER,49.266691,-123.089053
VANCOUVER,49.213775,-123.127314
VANCOUVER,49.21705,-123.127173
VANCOUVER,49.216995,-123.138926
VANCOUVER,49.254705,-123.176798
VANCOUVER,49.259105,-123.058221
VANCOUVER,49.270396,-123.057983
VANCOUVER,49.277413,-123.109683
VANCOUVER,49.277157,-123.103752
VANCOUVER,49.240672,-123.06284
VANCOUVER,49.279123,-123.081335
VANCOUVER,49.273094,-123.081456
VANCOUVER,49.275857,-123.081404
VANCOUVER,49.282785,-123.081263
VANCOUVER,49.269879,-123.081408
VANCOUVER,49.277339,-123.081372
VANCOUVER,49.23015,-123.180333
VANCOUVER,49.279435,-123.097188
VANCOUVER,49.260645,-123.062059
VANCOUVER,49.270232,-123.084871
VANCOUVER,49.271281,-123.065738
VANCOUVER,49.271445,-123.073437
VANCOUVER,49.242821,-123.139234
VANCOUVER,49.238985,-123.139392
VANCOUVER,49.219897,-123.140104
VANCOUVER,49.215919,-123.140271
VANCOUVER,49.21499,-123.140301
VANCOUVER,49.211372,-123.140432
VANCOUVER,49.270405,-123.056597
VANCOUVER,49.27047,-123.065753
VANCOUVER,49.26681,-123.09509
VANCOUVER,49.276811,-123.10896
VANCOUVER,49.25894,-123.095181
VANCOUVER,49.287957,-123.13219
VANCOUVER,49.233626,-123.03491
VANCOUVER,49.232457,-123.035984
VANCOUVER,49.208447,-123.059846
VANCOUVER,49.210625,-123.066092
VANCOUVER,49.279251,-123.087239
VANCOUVER,49.27464,-123.087432
VANCOUVER,49.24223,-123.120579
VANCOUVER,49.261393,-123.11993
VANCOUVER,49.253399,-123.120213
VANCOUVER,49.251587,-123.120284
VANCOUVER,49.248032,-123.120414
VANCOUVER,49.246199,-123.120436
VANCOUVER,49.241168,-123.120634
VANCOUVER,49.237401,-123.120758
VANCOUVER,49.217026,-123.123885
VANCOUVER,49.265912,-123.119784
VANCOUVER,49.205054,-123.122486
VANCOUVER,49.24907,-123.120384
VANCOUVER,49.279352,-123.089541
VANCOUVER,49.275573,-123.120522
VANCOUVER,49.266729,-123.136074
VANCOUVER,49.234777,-123.188332
VANCOUVER,49.265263,-123.187733
VANCOUVER,49.233198,-123.192311
VANCOUVER,49.216231,-123.055108
VANCOUVER,49.215609,-123.134149
VANCOUVER,49.226795,-123.135096
VANCOUVER,49.210798,-123.134315
VANCOUVER,49.206976,-123.134664
VANCOUVER,49.20571,-123.134687
VANCOUVER,49.201054,-123.135397
VANCOUVER,49.207994,-123.025792
VANCOUVER,49.217161,-123.065956
VANCOUVER,49.290075,-123.123917
VANCOUVER,49.243346,-123.026974
VANCOUVER,49.232917,-123.037112
VANCOUVER,49.242588,-123.027709
VANCOUVER,49.279457,-123.106113
VANCOUVER,49.235641,-123.039546
VANCOUVER,49.215498,-123.041517
VANCOUVER,49.226982,-123.040991
VANCOUVER,49.241883,-123.040665
VANCOUVER,49.261562,-123.098258
VANCOUVER,49.235789,-123.040751
VANCOUVER,49.257769,-123.09309
VANCOUVER,49.272294,-123.052039
VANCOUVER,49.261361,-123.166372
VANCOUVER,49.283918,-123.06165
VANCOUVER,49.234881,-123.041692
VANCOUVER,49.242251,-123.162497
VANCOUVER,49.263018,-123.162487
VANCOUVER,49.23842,-123.162606
VANCOUVER,49.236537,-123.162673
VANCOUVER,49.22726,-123.163034
VANCOUVER,49.260608,-123.125442
VANCOUVER,49.25868,-123.124357
VANCOUVER,49.255273,-123.124484
VANCOUVER,49.226428,-123.125156
VANCOUVER,49.21376,-123.125919
VANCOUVER,49.264288,-123.124138
VANCOUVER,49.298316,-123.15751
VANCOUVER,49.31104,-123.142559
VANCOUVER,49.208379,-123.124979
VANCOUVER,49.297163,-123.136888
VANCOUVER,49.295988,-123.136414
VANCOUVER,49.261378,-123.168264
VANCOUVER,49.260473,-123.168292
VANCOUVER,49.258662,-123.168313
VANCOUVER,49.257083,-123.16834
VANCOUVER,49.256407,-123.167987
VANCOUVER,49.255507,-123.167763
VANCOUVER,49.252793,-123.167798
VANCOUVER,49.251895,-123.167809
VANCOUVER,49.238519,-123.168069
VANCOUVER,49.267464,-123.168324
VANCOUVER,49.266636,-123.168358
VANCOUVER,49.265801,-123.168393
VANCOUVER,49.227337,-123.170281
VANCOUVER,49.262307,-123.170205
VANCOUVER,49.244208,-123.170198
VANCOUVER,49.230997,-123.170303
VANCOUVER,49.242084,-123.15158
VANCOUVER,49.270919,-123.100633
VANCOUVER,49.259385,-123.106987
VANCOUVER,49.2585,-123.107028
VANCOUVER,49.256687,-123.107107
VANCOUVER,49.254708,-123.107199
VANCOUVER,49.268344,-123.106614
VANCOUVER,49.233249,-123.108135
VANCOUVER,49.266529,-123.106688
VANCOUVER,49.2647,-123.106786
VANCOUVER,49.240684,-123.065349
VANCOUVER,49.270744,-123.150322
VANCOUVER,49.269864,-123.150352
VANCOUVER,49.238236,-123.151947
VANCOUVER,49.232655,-123.152113
VANCOUVER,49.228948,-123.15226
